year_month_week,year,month,day,year_month,week
1664084,1664,8,27,166408,4
1664091,1664,9,3,166409,1
1664092,1664,9,10,166409,2
1664093,1664,9,17,166409,3
1664094,1664,9,24,166409,4
1664101,1664,10,1,166410,1
1664102,1664,10,8,166410,2
1664103,1664,10,15,166410,3
1664104,1664,10,22,166410,4
1664105,1664,10,29,166410,5
1664111,1664,11,5,166411,1
1664112,1664,11,12,166411,2
1664113,1664,11,19,166411,3
1664114,1664,11,26,166411,4
1664121,1664,12,3,166412,1
1664122,1664,12,10,166412,2
1664123,1664,12,17,166412,3
1664124,1664,12,24,166412,4
1664125,1664,12,31,166412,5
1665011,1665,1,7,166501,1
1665012,1665,1,14,166501,2
1665013,1665,1,21,166501,3
1665014,1665,1,28,166501,4
1665021,1665,2,4,166502,1
1665022,1665,2,11,166502,2
1665023,1665,2,18,166502,3
1665024,1665,2,25,166502,4
1665031,1665,3,4,166503,1
1665032,1665,3,11,166503,2
1665033,1665,3,18,166503,3
1665034,1665,3,25,166503,4
1665041,1665,4,1,166504,1
1665042,1665,4,8,166504,2
1665043,1665,4,15,166504,3
1665044,1665,4,22,166504,4
1665045,1665,4,29,166504,5
1665051,1665,5,6,166505,1
1665052,1665,5,13,166505,2
1665053,1665,5,20,166505,3
1665054,1665,5,27,166505,4
1665061,1665,6,3,166506,1
1665062,1665,6,10,166506,2
1665063,1665,6,17,166506,3
1665064,1665,6,24,166506,4
1665071,1665,7,1,166507,1
1665072,1665,7,8,166507,2
1665073,1665,7,15,166507,3
1665074,1665,7,22,166507,4
1665075,1665,7,29,166507,5
1665081,1665,8,5,166508,1
1665082,1665,8,12,166508,2
1665083,1665,8,19,166508,3
1665084,1665,8,26,166508,4
1665091,1665,9,2,166509,1
1665092,1665,9,9,166509,2
1665093,1665,9,16,166509,3
1665094,1665,9,23,166509,4
1665095,1665,9,30,166509,5
1665101,1665,10,7,166510,1
1665102,1665,10,14,166510,2
1665103,1665,10,21,166510,3
1665104,1665,10,28,166510,4
1665111,1665,11,4,166511,1
1665112,1665,11,11,166511,2
1665113,1665,11,18,166511,3
1665114,1665,11,25,166511,4
1665121,1665,12,2,166512,1
1665122,1665,12,9,166512,2
1665123,1665,12,16,166512,3
1665124,1665,12,23,166512,4
1665125,1665,12,30,166512,5
1666011,1666,1,6,166601,1
1666012,1666,1,13,166601,2
1666013,1666,1,20,166601,3
1666014,1666,1,27,166601,4
1666021,1666,2,3,166602,1
1666022,1666,2,10,166602,2
1666023,1666,2,17,166602,3
1666024,1666,2,24,166602,4
1666031,1666,3,3,166603,1
1666032,1666,3,10,166603,2
1666033,1666,3,17,166603,3
1666034,1666,3,24,166603,4
1666035,1666,3,31,166603,5
1666041,1666,4,7,166604,1
1666042,1666,4,14,166604,2
1666043,1666,4,21,166604,3
1666044,1666,4,28,166604,4
1666051,1666,5,5,166605,1
1666052,1666,5,12,166605,2
1666053,1666,5,19,166605,3
1666054,1666,5,26,166605,4
1666061,1666,6,2,166606,1
1666062,1666,6,9,166606,2
1666063,1666,6,16,166606,3
1666064,1666,6,23,166606,4
1666065,1666,6,30,166606,5
1666071,1666,7,7,166607,1
1666072,1666,7,14,166607,2
1666073,1666,7,21,166607,3
1666074,1666,7,28,166607,4
1666081,1666,8,4,166608,1
1666082,1666,8,11,166608,2
1666083,1666,8,18,166608,3
1666084,1666,8,25,166608,4
1666091,1666,9,1,166609,1
1666092,1666,9,8,166609,2
1666093,1666,9,15,166609,3
1666094,1666,9,22,166609,4
1666095,1666,9,29,166609,5
1666101,1666,10,6,166610,1
1666102,1666,10,13,166610,2
1666103,1666,10,20,166610,3
1666104,1666,10,27,166610,4
1666111,1666,11,3,166611,1
1666112,1666,11,10,166611,2
1666113,1666,11,17,166611,3
1666114,1666,11,24,166611,4
1666121,1666,12,1,166612,1
1666122,1666,12,8,166612,2
1666123,1666,12,15,166612,3
1666124,1666,12,22,166612,4
1666125,1666,12,29,166612,5
1667011,1667,1,5,166701,1
1667012,1667,1,12,166701,2
1667013,1667,1,19,166701,3
1667014,1667,1,26,166701,4
1667021,1667,2,2,166702,1
1667022,1667,2,9,166702,2
1667023,1667,2,16,166702,3
1667024,1667,2,23,166702,4
1667031,1667,3,2,166703,1
1667032,1667,3,9,166703,2
1667033,1667,3,16,166703,3
1667034,1667,3,23,166703,4
1667035,1667,3,30,166703,5
1667041,1667,4,6,166704,1
1667042,1667,4,13,166704,2
1667043,1667,4,20,166704,3
1667044,1667,4,27,166704,4
1667051,1667,5,4,166705,1
1667052,1667,5,11,166705,2
1667053,1667,5,18,166705,3
1667054,1667,5,25,166705,4
1667061,1667,6,1,166706,1
1667062,1667,6,8,166706,2
1667063,1667,6,15,166706,3
1667064,1667,6,22,166706,4
1667065,1667,6,29,166706,5
1667071,1667,7,6,166707,1
1667072,1667,7,13,166707,2
1667073,1667,7,20,166707,3
1667074,1667,7,27,166707,4
1667081,1667,8,3,166708,1
1667082,1667,8,10,166708,2
1667083,1667,8,17,166708,3
1667084,1667,8,24,166708,4
1667085,1667,8,31,166708,5
1667091,1667,9,7,166709,1
1667092,1667,9,14,166709,2
1667093,1667,9,21,166709,3
1667094,1667,9,28,166709,4
1667101,1667,10,5,166710,1
1667102,1667,10,12,166710,2
1667103,1667,10,19,166710,3
1667104,1667,10,26,166710,4
1667111,1667,11,2,166711,1
1667112,1667,11,9,166711,2
1667113,1667,11,16,166711,3
1667114,1667,11,23,166711,4
1667115,1667,11,30,166711,5
1667121,1667,12,7,166712,1
1667122,1667,12,14,166712,2
1667123,1667,12,21,166712,3
1667124,1667,12,28,166712,4
1668011,1668,1,4,166801,1
1668012,1668,1,11,166801,2
1668013,1668,1,18,166801,3
1668014,1668,1,25,166801,4
1668021,1668,2,1,166802,1
1668022,1668,2,8,166802,2
1668023,1668,2,15,166802,3
1668024,1668,2,22,166802,4
1668025,1668,2,29,166802,5
1668031,1668,3,7,166803,1
1668032,1668,3,14,166803,2
1668033,1668,3,21,166803,3
1668034,1668,3,28,166803,4
1668035,1668,3,31,166803,5
1668041,1668,4,4,166804,1
1668042,1668,4,11,166804,2
1668043,1668,4,18,166804,3
1668044,1668,4,25,166804,4
1668051,1668,5,2,166805,1
1668052,1668,5,9,166805,2
1668053,1668,5,16,166805,3
1668054,1668,5,23,166805,4
1668055,1668,5,30,166805,5
1668061,1668,6,6,166806,1
1668062,1668,6,13,166806,2
1668063,1668,6,20,166806,3
1668064,1668,6,27,166806,4
1668071,1668,7,4,166807,1
1668072,1668,7,11,166807,2
1668073,1668,7,18,166807,3
1668074,1668,7,25,166807,4
1668081,1668,8,1,166808,1
1668082,1668,8,8,166808,2
1668083,1668,8,15,166808,3
1668084,1668,8,22,166808,4
1668085,1668,8,29,166808,5
1668091,1668,9,5,166809,1
1668092,1668,9,12,166809,2
1668093,1668,9,19,166809,3
1668094,1668,9,26,166809,4
1668101,1668,10,3,166810,1
1668102,1668,10,10,166810,2
1668103,1668,10,17,166810,3
1668104,1668,10,24,166810,4
1668105,1668,10,31,166810,5
1668111,1668,11,7,166811,1
1668112,1668,11,14,166811,2
1668113,1668,11,21,166811,3
1668114,1668,11,28,166811,4
1668121,1668,12,5,166812,1
1668122,1668,12,12,166812,2
1668123,1668,12,19,166812,3
1668124,1668,12,26,166812,4
1669011,1669,1,2,166901,1
1669012,1669,1,9,166901,2
1669013,1669,1,16,166901,3
1669014,1669,1,23,166901,4
1669015,1669,1,30,166901,5
1669021,1669,2,6,166902,1
1669022,1669,2,13,166902,2
1669023,1669,2,20,166902,3
1669024,1669,2,27,166902,4
1669031,1669,3,6,166903,1
1669032,1669,3,13,166903,2
1669033,1669,3,20,166903,3
1669034,1669,3,27,166903,4
1669041,1669,4,3,166904,1
1669042,1669,4,10,166904,2
1669043,1669,4,17,166904,3
1669044,1669,4,24,166904,4
1669045,1669,4,30,166904,5
1669051,1669,5,1,166905,1
1669052,1669,5,8,166905,2
1669053,1669,5,15,166905,3
1669054,1669,5,22,166905,4
1669055,1669,5,29,166905,5
1669061,1669,6,5,166906,1
1669062,1669,6,12,166906,2
1669063,1669,6,19,166906,3
1669064,1669,6,26,166906,4
1669071,1669,7,3,166907,1
1669072,1669,7,10,166907,2
1669073,1669,7,17,166907,3
1669074,1669,7,24,166907,4
1669075,1669,7,31,166907,5
1669081,1669,8,7,166908,1
1669082,1669,8,14,166908,2
1669083,1669,8,21,166908,3
1669084,1669,8,28,166908,4
1669091,1669,9,4,166909,1
1669092,1669,9,11,166909,2
1669093,1669,9,18,166909,3
1669094,1669,9,25,166909,4
1669101,1669,10,2,166910,1
1669102,1669,10,9,166910,2
1669103,1669,10,16,166910,3
1669104,1669,10,23,166910,4
1669105,1669,10,30,166910,5
1669111,1669,11,6,166911,1
1669112,1669,11,13,166911,2
1669113,1669,11,20,166911,3
1669114,1669,11,27,166911,4
1669121,1669,12,4,166912,1
1669122,1669,12,11,166912,2
1669123,1669,12,18,166912,3
1669124,1669,12,25,166912,4
1670011,1670,1,1,167001,1
1670012,1670,1,8,167001,2
1670013,1670,1,15,167001,3
1670014,1670,1,22,167001,4
1670015,1670,1,29,167001,5
1670021,1670,2,5,167002,1
1670022,1670,2,12,167002,2
1670023,1670,2,19,167002,3
1670024,1670,2,26,167002,4
1670031,1670,3,5,167003,1
1670032,1670,3,12,167003,2
1670033,1670,3,19,167003,3
1670034,1670,3,26,167003,4
1670041,1670,4,2,167004,1
1670042,1670,4,9,167004,2
1670043,1670,4,16,167004,3
1670044,1670,4,23,167004,4
1670045,1670,4,30,167004,5
1670051,1670,5,7,167005,1
1670052,1670,5,14,167005,2
1670053,1670,5,21,167005,3
1670054,1670,5,28,167005,4
1670061,1670,6,4,167006,1
1670062,1670,6,11,167006,2
1670063,1670,6,18,167006,3
1670064,1670,6,25,167006,4
1670071,1670,7,2,167007,1
1670072,1670,7,9,167007,2
1670073,1670,7,16,167007,3
1670074,1670,7,23,167007,4
1670075,1670,7,30,167007,5
1670081,1670,8,6,167008,1
1670082,1670,8,13,167008,2
1670083,1670,8,20,167008,3
1670084,1670,8,27,167008,4
1670091,1670,9,3,167009,1
1670092,1670,9,10,167009,2
1670093,1670,9,17,167009,3
1670094,1670,9,24,167009,4
1670101,1670,10,1,167010,1
1670102,1670,10,8,167010,2
1670103,1670,10,15,167010,3
1670104,1670,10,22,167010,4
1670105,1670,10,29,167010,5
1670111,1670,11,5,167011,1
1670112,1670,11,12,167011,2
1670113,1670,11,19,167011,3
1670114,1670,11,26,167011,4
1670121,1670,12,3,167012,1
1670122,1670,12,10,167012,2
1670123,1670,12,17,167012,3
1670124,1670,12,24,167012,4
1670125,1670,12,31,167012,5
1671011,1671,1,7,167101,1
1671012,1671,1,14,167101,2
1671013,1671,1,21,167101,3
1671014,1671,1,28,167101,4
1671021,1671,2,4,167102,1
1671022,1671,2,11,167102,2
1671023,1671,2,18,167102,3
1671024,1671,2,25,167102,4
1671031,1671,3,4,167103,1
1671032,1671,3,11,167103,2
1671033,1671,3,18,167103,3
1671034,1671,3,25,167103,4
1671041,1671,4,1,167104,1
1671042,1671,4,8,167104,2
1671043,1671,4,15,167104,3
1671044,1671,4,22,167104,4
1671045,1671,4,29,167104,5
1671051,1671,5,6,167105,1
1671052,1671,5,13,167105,2
1671053,1671,5,20,167105,3
1671054,1671,5,27,167105,4
1671061,1671,6,3,167106,1
1671062,1671,6,10,167106,2
1671063,1671,6,17,167106,3
1671064,1671,6,24,167106,4
1671071,1671,7,1,167107,1
1671072,1671,7,8,167107,2
1671073,1671,7,15,167107,3
1671074,1671,7,22,167107,4
1671075,1671,7,29,167107,5
1671081,1671,8,5,167108,1
1671082,1671,8,12,167108,2
1671083,1671,8,19,167108,3
1671084,1671,8,26,167108,4
1671091,1671,9,2,167109,1
1671092,1671,9,9,167109,2
1671093,1671,9,16,167109,3
1671094,1671,9,23,167109,4
1671095,1671,9,30,167109,5
1671101,1671,10,7,167110,1
1671102,1671,10,14,167110,2
1671103,1671,10,21,167110,3
1671104,1671,10,28,167110,4
1671111,1671,11,4,167111,1
1671112,1671,11,11,167111,2
1671113,1671,11,18,167111,3
1671114,1671,11,25,167111,4
1671121,1671,12,2,167112,1
1671122,1671,12,9,167112,2
1671123,1671,12,16,167112,3
1671124,1671,12,23,167112,4
1671125,1671,12,30,167112,5
1672011,1672,1,6,167201,1
1672012,1672,1,13,167201,2
1672013,1672,1,20,167201,3
1672014,1672,1,27,167201,4
1672021,1672,2,3,167202,1
1672022,1672,2,10,167202,2
1672023,1672,2,17,167202,3
1672024,1672,2,24,167202,4
1672031,1672,3,2,167203,1
1672032,1672,3,9,167203,2
1672033,1672,3,16,167203,3
1672034,1672,3,23,167203,4
1672035,1672,3,30,167203,5
1672041,1672,4,6,167204,1
1672042,1672,4,13,167204,2
1672043,1672,4,20,167204,3
1672044,1672,4,27,167204,4
1672051,1672,5,4,167205,1
1672052,1672,5,11,167205,2
1672053,1672,5,18,167205,3
1672054,1672,5,25,167205,4
1672061,1672,6,1,167206,1
1672062,1672,6,8,167206,2
1672063,1672,6,15,167206,3
1672064,1672,6,22,167206,4
1672065,1672,6,29,167206,5
1672071,1672,7,6,167207,1
1672072,1672,7,13,167207,2
1672073,1672,7,20,167207,3
1672074,1672,7,27,167207,4
1672081,1672,8,3,167208,1
1672082,1672,8,10,167208,2
1672083,1672,8,17,167208,3
1672084,1672,8,24,167208,4
1672085,1672,8,31,167208,5
1672091,1672,9,7,167209,1
1672092,1672,9,14,167209,2
1672093,1672,9,21,167209,3
1672094,1672,9,28,167209,4
1672101,1672,10,5,167210,1
1672102,1672,10,12,167210,2
1672103,1672,10,19,167210,3
1672104,1672,10,26,167210,4
1672111,1672,11,2,167211,1
1672112,1672,11,9,167211,2
1672113,1672,11,16,167211,3
1672114,1672,11,23,167211,4
1672115,1672,11,30,167211,5
1672121,1672,12,7,167212,1
1672122,1672,12,14,167212,2
1672123,1672,12,21,167212,3
1672124,1672,12,28,167212,4
1673011,1673,1,4,167301,1
1673012,1673,1,11,167301,2
1673013,1673,1,18,167301,3
1673014,1673,1,25,167301,4
1673021,1673,2,1,167302,1
1673022,1673,2,8,167302,2
1673023,1673,2,15,167302,3
1673024,1673,2,22,167302,4
1673031,1673,3,1,167303,1
1673032,1673,3,8,167303,2
1673033,1673,3,15,167303,3
1673034,1673,3,22,167303,4
1673035,1673,3,29,167303,5
1673041,1673,4,5,167304,1
1673042,1673,4,12,167304,2
1673043,1673,4,19,167304,3
1673044,1673,4,26,167304,4
1673051,1673,5,3,167305,1
1673052,1673,5,10,167305,2
1673053,1673,5,17,167305,3
1673054,1673,5,24,167305,4
1673055,1673,5,31,167305,5
1673061,1673,6,7,167306,1
1673062,1673,6,14,167306,2
1673063,1673,6,21,167306,3
1673064,1673,6,28,167306,4
1673071,1673,7,5,167307,1
1673072,1673,7,12,167307,2
1673073,1673,7,19,167307,3
1673074,1673,7,26,167307,4
1673081,1673,8,2,167308,1
1673082,1673,8,9,167308,2
1673083,1673,8,16,167308,3
1673084,1673,8,23,167308,4
1673085,1673,8,30,167308,5
1673091,1673,9,6,167309,1
1673092,1673,9,13,167309,2
1673093,1673,9,20,167309,3
1673094,1673,9,27,167309,4
1673101,1673,10,4,167310,1
1673102,1673,10,11,167310,2
1673103,1673,10,18,167310,3
1673104,1673,10,25,167310,4
1673111,1673,11,1,167311,1
1673112,1673,11,8,167311,2
1673113,1673,11,15,167311,3
1673114,1673,11,22,167311,4
1673115,1673,11,29,167311,5
1673121,1673,12,6,167312,1
1673122,1673,12,13,167312,2
1673123,1673,12,20,167312,3
1673124,1673,12,27,167312,4
1674011,1674,1,3,167401,1
1674012,1674,1,10,167401,2
1674013,1674,1,17,167401,3
1674014,1674,1,24,167401,4
1674015,1674,1,31,167401,5
1674021,1674,2,7,167402,1
1674022,1674,2,14,167402,2
1674023,1674,2,21,167402,3
1674024,1674,2,28,167402,4
1674031,1674,3,7,167403,1
1674032,1674,3,14,167403,2
1674033,1674,3,21,167403,3
1674034,1674,3,28,167403,4
1674041,1674,4,4,167404,1
1674042,1674,4,11,167404,2
1674043,1674,4,18,167404,3
1674044,1674,4,25,167404,4
1674051,1674,5,2,167405,1
1674052,1674,5,9,167405,2
1674053,1674,5,16,167405,3
1674054,1674,5,23,167405,4
1674055,1674,5,30,167405,5
1674061,1674,6,6,167406,1
1674062,1674,6,13,167406,2
1674063,1674,6,20,167406,3
1674064,1674,6,27,167406,4
1674071,1674,7,4,167407,1
1674072,1674,7,11,167407,2
1674073,1674,7,18,167407,3
1674074,1674,7,25,167407,4
1674081,1674,8,1,167408,1
1674082,1674,8,8,167408,2
1674083,1674,8,15,167408,3
1674084,1674,8,22,167408,4
1674085,1674,8,29,167408,5
1674091,1674,9,5,167409,1
1674092,1674,9,12,167409,2
1674093,1674,9,19,167409,3
1674094,1674,9,26,167409,4
1674101,1674,10,3,167410,1
1674102,1674,10,10,167410,2
1674103,1674,10,17,167410,3
1674104,1674,10,24,167410,4
1674105,1674,10,31,167410,5
1674111,1674,11,7,167411,1
1674112,1674,11,14,167411,2
1674113,1674,11,21,167411,3
1674114,1674,11,28,167411,4
1674121,1674,12,5,167412,1
1674122,1674,12,12,167412,2
1674123,1674,12,19,167412,3
1674124,1674,12,26,167412,4
1675011,1675,1,2,167501,1
1675012,1675,1,9,167501,2
1675013,1675,1,16,167501,3
1675014,1675,1,23,167501,4
1675015,1675,1,30,167501,5
1675021,1675,2,6,167502,1
1675022,1675,2,13,167502,2
1675023,1675,2,20,167502,3
1675024,1675,2,27,167502,4
1675031,1675,3,6,167503,1
1675032,1675,3,13,167503,2
1675033,1675,3,20,167503,3
1675034,1675,3,27,167503,4
1675041,1675,4,3,167504,1
1675042,1675,4,10,167504,2
1675043,1675,4,17,167504,3
1675044,1675,4,24,167504,4
1675051,1675,5,1,167505,1
1675052,1675,5,8,167505,2
1675053,1675,5,15,167505,3
1675054,1675,5,22,167505,4
1675055,1675,5,29,167505,5
1675061,1675,6,5,167506,1
1675062,1675,6,12,167506,2
1675063,1675,6,19,167506,3
1675064,1675,6,26,167506,4
1675071,1675,7,3,167507,1
1675072,1675,7,10,167507,2
1675073,1675,7,17,167507,3
1675074,1675,7,24,167507,4
1675075,1675,7,31,167507,5
1675081,1675,8,7,167508,1
1675082,1675,8,14,167508,2
1675083,1675,8,21,167508,3
1675084,1675,8,28,167508,4
1675091,1675,9,4,167509,1
1675092,1675,9,11,167509,2
1675093,1675,9,18,167509,3
1675094,1675,9,25,167509,4
1675101,1675,10,2,167510,1
1675102,1675,10,9,167510,2
1675103,1675,10,16,167510,3
1675104,1675,10,23,167510,4
1675105,1675,10,30,167510,5
1675111,1675,11,6,167511,1
1675112,1675,11,13,167511,2
1675113,1675,11,20,167511,3
1675114,1675,11,27,167511,4
1675121,1675,12,4,167512,1
1675122,1675,12,11,167512,2
1675123,1675,12,18,167512,3
1675124,1675,12,25,167512,4
1676011,1676,1,1,167601,1
1676012,1676,1,8,167601,2
1676013,1676,1,15,167601,3
1676014,1676,1,22,167601,4
1676015,1676,1,29,167601,5
1676021,1676,2,5,167602,1
1676022,1676,2,12,167602,2
1676023,1676,2,19,167602,3
1676024,1676,2,26,167602,4
1676031,1676,3,4,167603,1
1676032,1676,3,11,167603,2
1676033,1676,3,18,167603,3
1676034,1676,3,25,167603,4
1676041,1676,4,1,167604,1
1676042,1676,4,8,167604,2
1676043,1676,4,15,167604,3
1676044,1676,4,22,167604,4
1676045,1676,4,29,167604,5
1676051,1676,5,6,167605,1
1676052,1676,5,13,167605,2
1676053,1676,5,20,167605,3
1676054,1676,5,27,167605,4
1676061,1676,6,3,167606,1
1676062,1676,6,10,167606,2
1676063,1676,6,17,167606,3
1676064,1676,6,24,167606,4
1676071,1676,7,1,167607,1
1676072,1676,7,8,167607,2
1676073,1676,7,15,167607,3
1676074,1676,7,22,167607,4
1676075,1676,7,29,167607,5
1676081,1676,8,5,167608,1
1676082,1676,8,12,167608,2
1676083,1676,8,19,167608,3
1676084,1676,8,26,167608,4
1676091,1676,9,2,167609,1
1676092,1676,9,9,167609,2
1676093,1676,9,16,167609,3
1676094,1676,9,23,167609,4
1676095,1676,9,30,167609,5
1676101,1676,10,7,167610,1
1676102,1676,10,14,167610,2
1676103,1676,10,21,167610,3
1676104,1676,10,28,167610,4
1676111,1676,11,4,167611,1
1676112,1676,11,11,167611,2
1676113,1676,11,18,167611,3
1676114,1676,11,25,167611,4
1676121,1676,12,2,167612,1
1676122,1676,12,9,167612,2
1676123,1676,12,16,167612,3
1676124,1676,12,23,167612,4
1676125,1676,12,30,167612,5
1677011,1677,1,6,167701,1
1677012,1677,1,13,167701,2
1677013,1677,1,20,167701,3
1677014,1677,1,27,167701,4
1677021,1677,2,3,167702,1
1677022,1677,2,10,167702,2
1677023,1677,2,17,167702,3
1677024,1677,2,24,167702,4
1677031,1677,3,3,167703,1
1677032,1677,3,10,167703,2
1677033,1677,3,17,167703,3
1677034,1677,3,24,167703,4
1677035,1677,3,31,167703,5
1677041,1677,4,7,167704,1
1677042,1677,4,14,167704,2
1677043,1677,4,21,167704,3
1677044,1677,4,28,167704,4
1677051,1677,5,5,167705,1
1677052,1677,5,12,167705,2
1677053,1677,5,19,167705,3
1677054,1677,5,26,167705,4
1677061,1677,6,2,167706,1
1677062,1677,6,9,167706,2
1677063,1677,6,16,167706,3
1677064,1677,6,23,167706,4
1677065,1677,6,30,167706,5
1677071,1677,7,7,167707,1
1677072,1677,7,14,167707,2
1677073,1677,7,21,167707,3
1677074,1677,7,28,167707,4
1677081,1677,8,4,167708,1
1677082,1677,8,11,167708,2
1677083,1677,8,18,167708,3
1677084,1677,8,25,167708,4
1677091,1677,9,1,167709,1
1677092,1677,9,8,167709,2
1677093,1677,9,15,167709,3
1677094,1677,9,22,167709,4
1677095,1677,9,29,167709,5
1677101,1677,10,6,167710,1
1677102,1677,10,13,167710,2
1677103,1677,10,20,167710,3
1677104,1677,10,27,167710,4
1677111,1677,11,3,167711,1
1677112,1677,11,10,167711,2
1677113,1677,11,17,167711,3
1677114,1677,11,24,167711,4
1677121,1677,12,1,167712,1
1677122,1677,12,8,167712,2
1677123,1677,12,15,167712,3
1677124,1677,12,22,167712,4
1677125,1677,12,29,167712,5
1678011,1678,1,5,167801,1
1678012,1678,1,12,167801,2
1678013,1678,1,19,167801,3
1678014,1678,1,26,167801,4
1678021,1678,2,2,167802,1
1678022,1678,2,9,167802,2
1678023,1678,2,16,167802,3
1678024,1678,2,23,167802,4
1678031,1678,3,2,167803,1
1678032,1678,3,9,167803,2
1678033,1678,3,16,167803,3
1678034,1678,3,23,167803,4
1678035,1678,3,30,167803,5
1678041,1678,4,6,167804,1
1678042,1678,4,13,167804,2
1678043,1678,4,20,167804,3
1678044,1678,4,27,167804,4
1678051,1678,5,4,167805,1
1678052,1678,5,11,167805,2
1678053,1678,5,18,167805,3
1678054,1678,5,25,167805,4
1678061,1678,6,1,167806,1
1678062,1678,6,8,167806,2
1678063,1678,6,15,167806,3
1678064,1678,6,22,167806,4
1678065,1678,6,29,167806,5
1678071,1678,7,6,167807,1
1678072,1678,7,13,167807,2
1678073,1678,7,20,167807,3
1678074,1678,7,27,167807,4
1678081,1678,8,3,167808,1
1678082,1678,8,10,167808,2
1678083,1678,8,17,167808,3
1678084,1678,8,24,167808,4
1678085,1678,8,31,167808,5
1678091,1678,9,7,167809,1
1678092,1678,9,14,167809,2
1678093,1678,9,21,167809,3
